day,car_number
20170216,7
20170216,6
20170216,9
20170216,9
20170216,11
20170216,12
20170216,11
20170216,8
20170216,11
20170216,8
20170216,13
20170216,13
20170216,5
20170216,10
20170216,13
20170216,13
20170216,2
20170216,2
20170216,3
20170216,2
20170216,2
20170216,0
20170216,3
20170216,3
20170216,4
20170216,3
20170216,5
20170216,2
20170216,5
20170216,5
20170216,2
20170216,9
20170216,6
20170216,7
20170216,16
20170216,9
20170216,9
20170216,11
20170216,5
20170216,13
20170216,4
20170216,12
20170216,12
20170216,6
20170216,5
20170216,5
20170216,9
20170216,4
20170216,3
20170216,4
20170216,0
20170216,4
20170216,8
20170216,5
20170216,7
20170216,4
20170216,8
20170216,5
20170216,4
20170216,6
20170216,6
20170216,4
20170216,6
20170216,3
20170216,4
20170216,7
20170216,16
20170216,7
20170216,8
20170216,10
20170216,5
20170216,8
20170216,7
20170216,3
20170216,2
20170216,4
20170216,6
20170216,6
20170216,3
20170216,2
20170216,2
20170216,3
20170216,2
20170216,2
20170216,3
20170216,0
20170216,9
20170216,19
20170216,16
20170216,10
20170216,7
20170216,14
20170216,12
20170216,17
20170216,15
20170216,7
20170216,10
20170216,12
20170216,11
20170216,12
20170216,8
20170216,4
20170216,6
20170216,3
20170216,4
20170216,5
20170216,3
20170216,7
20170216,4
20170216,11
20170216,5
20170216,7
20170216,5
20170216,4
20170216,13
20170216,9
20170216,9
20170216,9
20170216,11
20170216,6
20170216,11
20170216,11
20170216,8
20170216,15
20170216,7
20170216,8
20170216,8
20170216,10
20170216,14
20170216,10
20170216,9
20170216,12
20170216,12
20170216,8
20170216,11
20170216,15
20170216,11
20170216,17
20170216,10
20170216,8
20170216,14
20170216,10
20170216,4
20170216,12
20170216,9
20170216,9
20170216,18
20170216,10
20170216,11
20170216,15
20170216,9
20170216,22
20170216,5
20170216,16
20170216,15
20170216,10
20170216,13
20170216,8
20170216,8
20170216,14
20170216,8
20170216,14
20170216,15
20170216,15
20170216,17
20170216,23
20170216,10
20170216,8
20170216,18
20170216,17
20170216,3
20170216,5
20170216,13
20170216,7
20170216,6
20170216,12
20170216,9
20170216,12
20170216,5
20170216,5
20170216,11
20170216,9
20170216,6
20170216,10
20170216,15
20170216,20
20170216,14
20170216,24
20170216,20
20170216,17
20170216,27
20170216,22
20170216,18
20170216,16
20170216,14
20170216,13
20170216,10
20170216,13
20170216,1
20170216,3
20170216,0
20170216,4
20170216,1
20170216,2
20170216,3
20170216,0
20170216,1
20170216,1
20170216,3
20170216,3
20170216,2
20170216,3
20170216,9
20170216,21
20170216,7
20170216,16
20170216,23
20170216,9
20170216,16
20170216,17
20170216,12
20170216,14
20170216,19
20170216,16
20170216,11
20170216,11
20170216,12
20170216,25
20170216,9
20170216,17
20170216,23
20170216,10
20170216,20
20170216,18
20170216,13
20170216,14
20170216,20
20170216,16
20170216,13
20170216,8
20170216,7
20170216,5
20170216,8
20170216,6
20170216,5
20170216,6
20170216,6
20170216,6
20170216,7
20170216,12
20170216,13
20170216,8
20170216,5
20170216,2
20170216,21
20170216,13
20170216,13
20170216,10
20170216,10
20170216,16
20170216,8
20170216,7
20170216,4
20170216,8
20170216,15
20170216,8
20170216,5
20170216,7
20170216,9
20170216,6
20170216,4
20170216,6
20170216,6
20170216,4
20170216,10
20170216,6
20170216,7
20170216,6
20170216,12
20170216,4
20170216,5
20170216,6
20170216,16
20170216,13
20170216,8
20170216,13
20170216,10
20170216,12
20170216,12
20170216,5
20170216,6
20170216,10
20170216,8
20170216,8
20170216,7
20170216,7
20170216,28
20170216,19
20170216,19
20170216,16
20170216,11
20170216,15
20170216,16
20170216,8
20170216,9
20170216,15
20170216,8
20170216,12
20170216,12
20170216,3
20170216,12
20170216,9
20170216,14
20170216,12
20170216,13
20170216,11
20170216,8
20170216,10
20170216,15
20170216,15
20170216,18
20170216,19
20170216,20
20170216,10
20170216,0
20170216,5
20170216,2
20170216,1
20170216,1
20170216,2
20170216,0
20170216,2
20170216,7
20170216,2
20170216,5
20170216,4
20170216,3
20170216,2
20170216,44
20170216,26
20170216,28
20170216,28
20170216,19
20170216,17
20170216,30
20170216,29
20170216,30
20170216,24
20170216,20
20170216,22
20170216,17
20170216,17
20170216,12
20170216,7
20170216,5
20170216,11
20170216,7
20170216,5
20170216,11
20170216,11
20170216,13
20170216,13
20170216,11
20170216,10
20170216,12
20170216,8
20170216,13
20170216,19
20170216,21
20170216,14
20170216,10
20170216,16
20170216,20
20170216,19
20170216,14
20170216,13
20170216,18
20170216,16
20170216,15
20170216,28
20170216,10
20170216,20
20170216,23
20170216,13
20170216,9
20170216,17
20170216,19
20170216,18
20170216,14
20170216,13
20170216,15
20170216,17
20170216,16
20170216,23
20170216,7
20170216,10
20170216,17
20170216,12
20170216,10
20170216,12
20170216,9
20170216,12
20170216,10
20170216,16
20170216,7
20170216,7
20170216,7
20170216,9
20170216,25
20170216,22
20170216,18
20170216,17
20170216,12
20170216,18
20170216,16
20170216,10
20170216,18
20170216,16
20170216,15
20170216,23
20170216,12
20170216,8
20170216,13
20170216,15
20170216,13
20170216,10
20170216,10
20170216,9
20170216,22
20170216,17
20170216,15
20170216,16
20170216,18
20170216,19
20170216,17
20170216,19
20170216,29
20170216,45
20170216,27
20170216,32
20170216,28
20170216,28
20170216,28
20170216,31
20170216,30
20170216,33
20170216,33
20170216,35
20170216,18
20170216,15
20170216,19
20170216,14
20170216,16
20170216,20
20170216,13
20170216,10
20170216,12
20170216,16
20170216,17
20170216,14
20170216,20
20170216,18
20170216,7
20170216,9
20170216,19
20170216,18
20170216,23
20170216,16
20170216,14
20170216,18
20170216,14
20170216,14
20170216,16
20170216,11
20170216,20
20170216,16
20170216,11
20170216,11
20170216,16
20170216,15
20170216,12
20170216,16
20170216,14
20170216,10
20170216,24
20170216,11
20170216,20
20170216,20
20170216,16
20170216,21
20170216,28
20170216,19
20170216,11
20170216,10
20170216,11
20170216,5
20170216,7
20170216,13
20170216,10
20170216,7
20170216,5
20170216,12
20170216,11
20170216,7
20170216,3
20170216,2
20170216,42
20170216,37
20170216,39
20170216,38
20170216,30
20170216,39
20170216,30
20170216,40
20170216,35
20170216,38
20170216,33
20170216,30
20170216,18
20170216,29
20170216,15
20170216,15
20170216,11
20170216,11
20170216,10
20170216,14
20170216,16
20170216,10
20170216,11
20170216,13
20170216,13
20170216,13
20170216,27
20170216,17
20170216,13
20170216,9
20170216,5
20170216,11
20170216,10
20170216,4
20170216,10
20170216,11
20170216,7
20170216,14
20170216,16
20170216,8
20170216,11
20170216,13
20170216,17
20170216,10
20170216,9
20170216,6
20170216,11
20170216,7
20170216,1
20170216,6
20170216,8
20170216,7
20170216,6
20170216,7
20170216,4
20170216,2
20170217,5
20170217,8
20170217,10
20170217,9
20170217,11
20170217,9
20170217,6
20170217,6
20170217,8
20170217,4
20170217,4
20170217,6
20170217,2
20170217,2
20170217,2
20170217,2
20170217,1
20170217,3
20170217,3
20170217,5
20170217,3
20170217,3
20170217,5
20170217,3
20170217,0
20170217,1
20170217,1
20170217,3
20170217,15
20170217,16
20170217,9
20170217,8
20170217,11
20170217,12
20170217,9
20170217,10
20170217,11
20170217,6
20170217,4
20170217,12
20170217,6
20170217,5
20170217,5
20170217,8
20170217,7
20170217,8
20170217,10
20170217,4
20170217,8
20170217,12
20170217,11
20170217,12
20170217,11
20170217,7
20170217,8
20170217,7
20170217,5
20170217,7
20170217,3
20170217,1
20170217,2
20170217,4
20170217,1
20170217,5
20170217,4
20170217,5
20170217,6
20170217,2
20170217,6
20170217,5
20170217,5
20170217,7
20170217,5
20170217,10
20170217,8
20170217,9
20170217,6
20170217,6
20170217,6
20170217,10
20170217,5
20170217,6
20170217,7
20170217,4
20170217,7
20170217,5
20170217,8
20170217,7
20170217,4
20170217,4
20170217,11
20170217,4
20170217,4
20170217,6
20170217,4
20170217,6
20170217,2
20170217,4
20170217,10
20170217,4
20170217,2
20170217,3
20170217,4
20170217,3
20170217,5
20170217,9
20170217,5
20170217,4
20170217,4
20170217,3
20170217,7
20170217,8
20170217,0
20170217,0
20170217,0
20170217,0
20170217,0
20170217,0
20170217,0
20170217,0
20170217,0
20170217,0
20170217,0
20170217,0
20170217,0
20170217,0
20170217,5
20170217,4
20170217,10
20170217,11
20170217,6
20170217,11
20170217,8
20170217,11
20170217,8
20170217,2
20170217,2
20170217,7
20170217,6
20170217,6
20170217,7
20170217,8
20170217,5
20170217,8
20170217,11
20170217,7
20170217,5
20170217,4
20170217,7
20170217,5
20170217,11
20170217,10
20170217,10
20170217,8
20170217,1
20170217,7
20170217,3
20170217,6
20170217,5
20170217,2
20170217,7
20170217,7
20170217,8
20170217,9
20170217,5
20170217,2
20170217,4
20170217,4
20170217,7
20170217,6
20170217,12
20170217,10
20170217,8
20170217,7
20170217,10
20170217,15
20170217,10
20170217,7
20170217,11
20170217,6
20170217,8
20170217,8
20170217,2
20170217,4
20170217,9
20170217,5
20170217,6
20170217,7
20170217,6
20170217,4
20170217,2
20170217,5
20170217,3
20170217,8
20170217,7
20170217,6
20170217,1
20170217,6
20170217,5
20170217,5
20170217,5
20170217,7
20170217,3
20170217,2
20170217,10
20170217,9
20170217,6
20170217,8
20170217,8
20170217,5
20170217,9
20170217,5
20170217,4
20170217,5
20170217,4
20170217,2
20170217,3
20170217,4
20170217,6
20170217,3
20170217,3
20170217,1
20170217,3
20170217,1
20170217,15
20170217,11
20170217,13
20170217,17
20170217,10
20170217,18
20170217,11
20170217,18
20170217,9
20170217,12
20170217,13
20170217,17
20170217,18
20170217,10
20170217,10
20170217,7
20170217,8
20170217,8
20170217,4
20170217,4
20170217,9
20170217,5
20170217,8
20170217,11
20170217,5
20170217,4
20170217,4
20170217,10
20170217,13
20170217,9
20170217,5
20170217,8
20170217,5
20170217,7
20170217,7
20170217,11
20170217,15
20170217,9
20170217,8
20170217,15
20170217,16
20170217,11
20170217,17
20170217,12
20170217,6
20170217,11
20170217,8
20170217,9
20170217,8
20170217,10
20170217,17
20170217,10
20170217,14
20170217,21
20170217,18
20170217,14
20170217,9
20170217,10
20170217,12
20170217,10
20170217,11
20170217,9
20170217,14
20170217,18
20170217,11
20170217,16
20170217,12
20170217,12
20170217,11
20170217,8
20170217,15
20170217,10
20170217,14
20170217,5
20170217,6
20170217,11
20170217,16
20170217,22
20170217,18
20170217,18
20170217,22
20170217,14
20170217,22
20170217,21
20170217,4
20170217,3
20170217,9
20170217,9
20170217,7
20170217,8
20170217,8
20170217,5
20170217,5
20170217,4
20170217,9
20170217,15
20170217,9
20170217,6
20170217,16
20170217,21
20170217,16
20170217,20
20170217,19
20170217,18
20170217,21
20170217,23
20170217,12
20170217,10
20170217,19
20170217,12
20170217,14
20170217,18
20170217,1
20170217,2
20170217,2
20170217,0
20170217,2
20170217,2
20170217,0
20170217,1
20170217,1
20170217,0
20170217,2
20170217,1
20170217,1
20170217,0
20170217,11
20170217,7
20170217,16
20170217,15
20170217,11
20170217,9
20170217,13
20170217,21
20170217,14
20170217,12
20170217,12
20170217,14
20170217,13
20170217,17
20170217,10
20170217,10
20170217,17
20170217,16
20170217,13
20170217,9
20170217,14
20170217,21
20170217,14
20170217,8
20170217,13
20170217,16
20170217,14
20170217,18
20170217,4
20170217,8
20170217,10
20170217,4
20170217,12
20170217,11
20170217,11
20170217,8
20170217,7
20170217,10
20170217,20
20170217,12
20170217,11
20170217,7
20170217,10
20170217,15
20170217,14
20170217,13
20170217,4
20170217,9
20170217,6
20170217,8
20170217,10
20170217,13
20170217,12
20170217,11
20170217,8
20170217,7
20170217,11
20170217,4
20170217,2
20170217,11
20170217,7
20170217,4
20170217,8
20170217,11
20170217,11
20170217,6
20170217,8
20170217,1
20170217,2
20170217,3
20170217,12
20170217,10
20170217,15
20170217,11
20170217,5
20170217,6
20170217,7
20170217,9
20170217,7
20170217,10
20170217,9
20170217,6
20170217,6
20170217,4
20170217,19
20170217,14
20170217,14
20170217,20
20170217,14
20170217,7
20170217,9
20170217,15
20170217,13
20170217,12
20170217,7
20170217,9
20170217,4
20170217,6
20170217,10
20170217,15
20170217,9
20170217,8
20170217,14
20170217,11
20170217,12
20170217,8
20170217,20
20170217,24
20170217,13
20170217,10
20170217,14
20170217,17
20170217,1
20170217,1
20170217,3
20170217,3
20170217,2
20170217,1
20170217,1
20170217,3
20170217,0
20170217,1
20170217,4
20170217,2
20170217,6
20170217,1
20170217,33
20170217,20
20170217,26
20170217,20
20170217,25
20170217,20
20170217,22
20170217,26
20170217,24
20170217,22
20170217,25
20170217,37
20170217,28
20170217,15
20170217,13
20170217,10
20170217,12
20170217,5
20170217,3
20170217,8
20170217,10
20170217,19
20170217,11
20170217,12
20170217,15
20170217,10
20170217,14
20170217,6
20170217,12
20170217,17
20170217,18
20170217,18
20170217,14
20170217,16
20170217,18
20170217,18
20170217,8
20170217,15
20170217,20
20170217,20
20170217,19
20170217,17
20170217,10
20170217,15
20170217,15
20170217,13
20170217,15
20170217,20
20170217,19
20170217,15
20170217,11
20170217,18
20170217,21
20170217,21
20170217,18
20170217,14
20170217,8
20170217,12
20170217,10
20170217,8
20170217,10
20170217,10
20170217,8
20170217,9
20170217,6
20170217,13
20170217,12
20170217,16
20170217,11
20170217,14
20170217,27
20170217,16
20170217,21
20170217,14
20170217,17
20170217,11
20170217,12
20170217,11
20170217,13
20170217,11
20170217,15
20170217,17
20170217,6
20170217,8
20170217,18
20170217,11
20170217,12
20170217,11
20170217,7
20170217,15
20170217,12
20170217,15
20170217,20
20170217,23
20170217,23
20170217,18
20170217,25
20170217,20
20170217,38
20170217,33
20170217,32
20170217,29
20170217,29
20170217,31
20170217,25
20170217,36
20170217,37
20170217,25
20170217,42
20170217,29
20170217,28
20170217,31
20170217,12
20170217,21
20170217,16
20170217,20
20170217,17
20170217,16
20170217,17
20170217,12
20170217,11
20170217,15
20170217,21
20170217,4
20170217,5
20170217,4
20170217,14
20170217,15
20170217,21
20170217,17
20170217,17
20170217,14
20170217,12
20170217,14
20170217,11
20170217,12
20170217,12
20170217,6
20170217,6
20170217,4
20170217,12
20170217,17
20170217,20
20170217,19
20170217,13
20170217,15
20170217,16
20170217,18
20170217,16
20170217,16
20170217,18
20170217,18
20170217,15
20170217,26
20170217,7
20170217,16
20170217,13
20170217,14
20170217,7
20170217,10
20170217,8
20170217,9
20170217,11
20170217,12
20170217,6
20170217,10
20170217,8
20170217,7
20170217,47
20170217,40
20170217,38
20170217,43
20170217,45
20170217,30
20170217,38
20170217,23
20170217,33
20170217,28
20170217,35
20170217,31
20170217,28
20170217,29
20170217,6
20170217,15
20170217,14
20170217,10
20170217,13
20170217,13
20170217,14
20170217,16
20170217,12
20170217,9
20170217,13
20170217,19
20170217,8
20170217,20
20170217,11
20170217,8
20170217,12
20170217,14
20170217,9
20170217,5
20170217,10
20170217,12
20170217,10
20170217,19
20170217,11
20170217,11
20170217,20
20170217,13
20170217,19
20170217,19
20170217,12
20170217,6
20170217,10
20170217,4
20170217,5
20170217,7
20170217,8
20170217,10
20170217,3
20170217,3
20170217,0
20170217,5
20170218,7
20170218,8
20170218,8
20170218,5
20170218,5
20170218,4
20170218,5
20170218,11
20170218,9
20170218,7
20170218,8
20170218,3
20170218,1
20170218,1
